78.0774
62.689

62.0798

78.1705
62.3709

62.5292

78.2427

62.4777

78.4659

62.3056

62.7502

77.8486

62.6245

78.3013

77.8568

62.3909

62.8023

62.2139

62.7142

78.0014

62.5157

62.513

78.4335

62.1472

78.1192

62.764

78.0994

62.0624

78.4894

62.6174
